Open,High,Low,Close,next open,next close
160.39,161.28,160.28,160.97,160.97,160.65
160.97,161.33,160.48,160.65,160.70,161.57
160.70,161.66,160.37,161.57,161.57,161.73
161.57,161.85,161.23,161.73,161.73,161.69
161.73,161.89,161.05,161.69,161.71,161.37
161.71,161.80,161.30,161.37,161.39,161.68
161.39,161.82,161.10,161.68,161.68,162.21
161.68,162.23,161.57,162.21,162.21,162.44
162.21,162.54,161.98,162.44,162.44,162.79
162.44,162.92,162.14,162.79,162.79,162.84
162.79,163.05,162.65,162.84,162.84,162.94
162.84,163.33,162.78,162.94,162.94,163.78
162.94,163.83,162.81,163.78,163.78,163.59
163.78,163.84,163.34,163.59,163.59,163.13
163.59,163.59,162.90,163.13,163.14,163.33
163.14,163.68,163.14,163.33,163.33,163.54
163.33,163.73,163.20,163.54,163.54,163.24
163.54,163.62,162.80,163.24,163.24,163.71
163.24,163.90,163.14,163.71,163.71,164.14
163.71,164.19,163.64,164.14,164.12,163.95
164.12,164.28,163.19,163.95,163.95,162.96
163.95,164.00,162.93,162.96,162.96,163.46
162.96,163.50,162.27,163.46,163.46,163.73
163.46,163.84,163.11,163.73,163.73,164.39
163.73,164.54,163.17,164.39,164.35,161.69
164.35,164.53,161.68,161.69,165.92,164.53
165.92,166.07,162.95,164.53,164.55,165.38
164.55,166.00,164.50,165.38,165.38,165.86
165.38,166.54,165.12,165.86,165.91,166.83
165.91,167.71,165.70,166.83,166.83,167.29
166.83,167.47,166.01,167.29,167.29,168.80
167.29,168.80,166.87,168.80,168.80,168.05
168.80,168.82,167.54,168.05,168.07,167.66
168.07,168.25,167.01,167.66,167.66,166.87
167.66,168.01,166.77,166.87,166.86,167.30
166.86,167.35,166.47,167.30,167.30,167.28
167.30,167.95,167.07,167.28,167.28,167.06
167.28,167.36,166.17,167.06,167.07,167.09
167.07,167.33,166.54,167.09,167.09,166.97
167.09,167.28,166.30,166.97,166.97,166.81
166.97,167.30,166.56,166.81,166.85,167.68
166.85,167.84,166.68,167.68,167.68,168.03
167.68,168.28,167.50,168.03,168.03,167.66
168.03,168.13,167.50,167.66,167.66,167.58
167.66,168.05,167.57,167.58,167.62,167.66
167.62,167.92,167.20,167.66,167.61,168.04
167.61,168.16,167.55,168.04,168.04,167.72
168.04,168.04,167.38,167.72,167.72,168.02
167.72,168.03,167.39,168.02,168.02,168.16
168.02,168.37,167.78,168.16,168.19,168.66
168.19,168.69,168.04,168.66,168.66,169.01
168.66,169.32,168.66,169.01,168.98,168.74
168.98,169.04,168.66,168.74,168.78,168.49
168.78,168.82,168.26,168.49,168.50,169.06
168.50,169.09,168.50,169.06,169.06,169.05
169.06,169.16,168.77,169.05,169.05,168.77
169.05,169.14,168.64,168.77,168.74,168.60
168.74,168.91,168.18,168.60,168.57,168.94
168.57,169.15,168.46,168.94,168.94,169.27
168.94,169.29,168.78,169.27,169.21,168.94
169.21,169.29,168.66,168.94,168.94,168.64
168.94,169.35,168.56,168.64,168.64,168.69
168.64,168.87,168.32,168.69,168.69,168.60
168.69,169.29,168.53,168.60,168.60,169.73
168.60,169.97,168.33,169.73,175.56,172.94
175.56,175.57,172.79,172.94,172.94,173.21
172.94,174.51,172.39,173.21,173.21,167.93
173.21,173.49,167.55,167.93,167.94,168.83
167.94,170.72,167.80,168.83,168.83,171.20
168.83,171.49,167.95,171.20,171.18,171.86
171.18,171.96,170.62,171.86,171.86,169.93
171.86,172.22,169.75,169.93,169.93,170.90
169.93,170.96,169.24,170.90,170.90,170.87
170.90,171.66,170.66,170.87,170.87,168.86
170.87,171.10,168.43,168.86,168.85,168.92
168.85,169.87,168.09,168.92,168.92,168.69
168.92,169.87,167.44,168.69,168.69,164.68
168.69,169.71,164.67,164.68,164.80,167.14
164.80,167.43,164.76,167.14,167.14,168.43
167.14,168.48,166.76,168.43,168.43,169.38
168.43,169.63,167.87,169.38,169.38,170.68
169.38,170.68,169.23,170.68,170.68,170.64
170.68,170.93,170.11,170.64,170.64,171.22
170.64,171.45,170.48,171.22,171.22,170.93
171.22,171.70,170.73,170.93,170.93,171.16
170.93,171.38,170.76,171.16,171.17,171.39
171.17,171.56,170.68,171.39,171.42,172.85
171.42,173.02,171.17,172.85,172.85,173.57
172.85,173.80,172.56,173.57,173.57,173.74
173.57,173.99,173.27,173.74,173.74,173.20
173.74,173.80,173.03,173.20,173.20,173.04
173.20,173.47,172.82,173.04,173.03,173.09
173.03,173.16,171.85,173.09,173.07,173.11
173.07,173.37,172.37,173.11,173.15,173.26
173.15,173.58,172.94,173.26,173.26,173.56
173.26,173.88,173.13,173.56,173.59,173.94
173.59,174.03,173.32,173.94,173.97,173.19
173.97,174.20,173.00,173.19,173.19,173.69
173.19,173.80,173.04,173.69,173.70,175.20
173.70,175.23,173.66,175.20,175.19,174.56
175.19,175.35,174.42,174.56,174.57,174.75
174.57,174.97,173.72,174.75,174.71,175.52
174.71,175.55,174.66,175.52,175.52,174.55
175.52,175.67,174.55,174.55,166.58,166.32
166.58,167.40,164.29,166.32,166.32,164.81
166.32,166.32,162.85,164.81,164.81,164.78
164.81,165.08,163.25,164.78,164.78,163.88
164.78,166.00,163.77,163.88,163.87,161.04
163.87,164.41,160.82,161.04,161.04,159.80
161.04,161.43,158.58,159.80,159.82,156.87
159.82,160.41,156.05,156.87,156.93,153.31
156.93,157.97,152.59,153.31,153.38,156.69
153.38,157.14,153.36,156.69,156.69,152.78
156.69,156.80,151.58,152.78,152.78,147.40
152.78,153.96,147.11,147.40,147.40,151.09
147.40,151.28,146.40,151.09,151.09,152.41
151.09,152.57,149.10,152.41,152.41,153.39
152.41,154.53,152.37,153.39,153.39,151.72
153.39,154.87,151.24,151.72,151.69,151.70
151.69,152.35,150.00,151.70,151.66,151.84
151.66,153.17,151.16,151.84,151.84,150.18
151.84,151.96,149.75,150.18,150.21,149.75
150.21,150.55,147.78,149.75,149.75,147.48
149.75,150.05,147.41,147.48,147.47,148.01
147.47,149.43,147.34,148.01,148.01,147.88
148.01,148.44,145.52,147.88,147.87,148.47
147.87,149.97,147.61,148.47,148.47,150.90
148.47,151.10,147.85,150.90,150.90,147.37
150.90,150.90,147.29,147.37,147.45,146.49
147.45,148.67,146.31,146.49,146.41,148.17
146.41,149.08,146.41,148.17,148.17,149.04
148.17,149.48,147.57,149.04,149.05,147.43
149.05,149.88,146.95,147.43,147.63,148.37
147.63,148.71,146.74,148.37,148.37,149.46
148.37,150.46,148.07,149.46,149.41,147.73
149.41,149.88,147.42,147.73,147.75,145.35
147.75,148.19,145.33,145.35,145.35,144.25
145.35,146.36,143.38,144.25,144.22,144.91
144.22,146.03,143.66,144.91,144.89,142.97
144.89,145.25,142.82,142.97,142.97,145.19
142.97,145.82,142.84,145.19,145.12,144.88
145.12,147.09,144.40,144.88,144.88,147.70
144.88,148.50,144.06,147.70,145.09,147.79
145.09,150.30,144.30,147.79,147.79,141.45
147.79,148.66,140.33,141.45,141.49,138.91
141.49,142.81,137.31,138.91,138.91,139.48
138.91,141.49,138.07,139.48,139.48,133.62
139.48,139.90,133.42,133.62,133.58,132.05
133.58,136.38,131.77,132.05,132.05,129.41
132.05,133.17,127.15,129.41,129.38,128.88
129.38,129.42,123.86,128.88,128.88,131.70
128.88,132.65,127.12,131.70,131.70,129.36
131.70,132.19,128.64,129.36,129.33,131.38
129.33,132.18,129.10,131.38,131.38,129.29
131.38,131.79,127.43,129.29,129.29,134.13
129.29,134.25,129.11,134.13,134.13,133.50
134.13,134.28,131.41,133.50,133.50,136.99
133.50,137.24,133.10,136.99,136.99,135.04
136.99,137.70,134.89,135.04,135.04,134.49
135.04,136.50,133.84,134.49,134.49,138.42
134.49,138.50,134.34,138.42,138.42,138.73
138.42,140.42,137.43,138.73,138.73,137.05
138.73,139.68,137.00,137.05,137.05,137.69
137.05,137.95,135.52,137.69,137.69,135.49
137.69,137.69,134.38,135.49,135.44,132.45
135.44,135.99,132.40,132.45,132.50,133.87
132.50,134.96,132.40,133.87,133.87,135.54
133.87,135.95,132.66,135.54,135.54,135.77
135.54,136.63,134.85,135.77,135.77,136.51
135.77,136.94,134.41,136.51,136.51,136.24
136.51,137.18,135.50,136.24,136.24,136.84
136.24,137.36,135.40,136.84,136.84,138.46
136.84,138.83,136.24,138.46,138.51,140.74
138.51,140.93,137.61,140.74,140.74,141.78
140.74,143.41,140.61,141.78,141.78,144.25
141.78,144.42,141.28,144.25,144.28,144.86
144.28,144.93,142.49,144.86,144.84,144.47
144.84,145.15,142.50,144.47,144.47,146.14
144.47,146.80,144.33,146.14,146.14,143.30
146.14,146.15,142.25,143.30,143.30,142.38
143.30,144.61,142.31,142.38,142.38,141.87
142.38,143.56,141.79,141.87,125.02,127.97
125.02,129.05,124.32,127.97,127.95,125.82
127.95,127.95,123.45,125.82,125.84,129.95
125.84,130.17,125.20,129.95,129.95,130.89
129.95,131.21,127.92,130.89,130.89,131.69
130.89,132.84,130.38,131.69,131.69,132.83
131.69,133.58,130.41,132.83,132.83,131.93
132.83,133.97,130.00,131.93,132.01,128.83
132.01,132.13,128.77,128.83,128.82,129.95
128.82,131.10,128.40,129.95,129.95,129.99
129.95,130.80,128.58,129.99,129.97,130.99
129.97,131.61,129.93,130.99,130.99,129.52
130.99,131.19,128.50,129.52,129.52,126.94
129.52,130.01,126.76,126.94,126.94,127.54
126.94,127.82,125.91,127.54,127.55,127.95
127.55,128.27,126.04,127.95,127.95,128.48
127.95,128.89,127.41,128.48,128.48,127.79
128.48,129.00,127.15,127.79,127.79,127.35
127.79,128.90,127.19,127.35,127.35,128.10
127.35,128.83,127.00,128.10,128.16,129.32
128.16,129.64,127.40,129.32,129.32,129.37
129.32,129.61,128.48,129.37,129.37,127.14
129.37,129.58,127.12,127.14,127.14,128.94
127.14,129.27,126.93,128.94,128.94,127.83
128.94,129.10,127.69,127.83,127.83,128.80
127.83,129.14,127.38,128.80,128.80,129.53
128.80,129.70,128.61,129.53,129.54,128.89
129.54,129.91,128.46,128.89,128.89,128.12
128.89,129.54,127.61,128.12,128.12,126.42
128.12,128.50,126.25,126.42,126.45,125.82
126.45,126.90,125.54,125.82,125.81,124.65
125.81,126.20,124.41,124.65,124.65,123.84
124.65,124.86,123.09,123.84,123.84,124.51
123.84,125.12,122.13,124.51,124.53,122.88
124.53,124.53,122.05,122.88,122.88,123.33
122.88,124.36,122.60,123.33,123.33,124.91
123.33,125.00,123.17,124.91,124.91,124.27
124.91,125.53,123.93,124.27,124.30,122.87
124.30,124.49,121.80,122.87,122.87,121.64
122.87,122.89,121.06,121.64,129.21,126.70
129.21,129.46,126.26,126.70,126.71,126.97
126.71,128.53,126.40,126.97,126.97,128.04
126.97,128.11,125.67,128.04,128.04,127.90
128.04,129.29,127.71,127.90,127.92,128.09
127.92,129.12,127.20,128.09,128.09,130.85
128.09,131.24,127.80,130.85,130.85,131.55
130.85,131.73,130.29,131.55,131.55,131.51
131.55,132.05,130.72,131.51,131.51,131.60
131.51,132.02,131.06,131.60,131.60,130.51
131.60,132.89,130.38,130.51,130.51,130.47
130.51,131.19,129.71,130.47,130.47,131.54
130.47,131.67,130.32,131.54,131.54,131.77
131.54,131.88,131.06,131.77,131.71,132.21
131.71,132.31,130.80,132.21,132.21,132.03
132.21,132.39,131.61,132.03,132.03,132.47
132.03,132.52,131.75,132.47,132.47,133.14
132.47,133.22,132.46,133.14,133.14,132.73
133.14,133.21,132.56,132.73,132.73,133.14
132.73,133.30,132.71,133.14,133.14,133.83
133.14,134.00,133.10,133.83,133.83,134.09
133.83,134.16,133.51,134.09,134.09,134.96
134.09,134.98,134.09,134.96,134.96,133.27
134.96,135.20,133.18,133.27,133.27,133.83
133.27,134.29,133.27,133.83,133.83,133.29
133.83,133.99,133.03,133.29,133.29,132.96
133.29,133.46,132.15,132.96,132.96,132.11
132.96,133.32,131.87,132.11,132.10,132.20
132.10,132.53,131.54,132.20,132.21,133.11
132.21,133.25,132.09,133.11,133.10,132.50
133.10,133.15,132.00,132.50,132.53,133.71
132.53,133.80,132.53,133.71,133.72,133.07
133.72,133.84,133.07,133.07,133.17,133.37
133.17,133.94,132.82,133.37,133.37,134.36
133.37,134.40,133.37,134.36,134.36,134.16
134.36,134.40,133.56,134.16,134.16,134.65
134.16,134.79,134.01,134.65,134.65,133.28
134.65,135.07,133.27,133.28,133.28,132.87
133.28,133.72,132.28,132.87,132.87,132.08
132.87,134.38,132.02,132.08,136.59,136.81
136.59,137.69,135.47,136.81,136.81,135.64
136.81,137.34,135.62,135.64,135.64,136.22
135.64,136.90,134.55,136.22,136.21,137.97
136.21,138.25,136.11,137.97,137.97,137.82
137.97,138.39,137.01,137.82,137.82,136.62
137.82,138.09,136.54,136.62,136.62,137.80
136.62,138.07,136.59,137.80,137.80,134.17
137.80,137.93,134.00,134.17,134.17,132.34
134.17,135.53,131.84,132.34,132.36,133.69
132.36,133.95,130.95,133.69,133.69,133.96
133.69,134.61,132.60,133.96,133.96,135.42
133.96,135.43,133.87,135.42,135.36,135.18
135.36,135.45,134.06,135.18,135.18,135.84
135.18,135.98,134.73,135.84,135.83,133.76
135.83,135.86,133.33,133.76,133.76,133.40
133.76,134.50,132.54,133.40,133.40,133.07
133.40,134.20,132.30,133.07,133.07,132.28
133.07,133.08,131.44,132.28,132.29,130.28
132.29,132.98,129.94,130.28,130.27,130.92
130.27,131.22,130.12,130.92,130.92,131.95
130.92,132.27,130.76,131.95,131.94,132.58
131.94,132.78,131.34,132.58,132.58,133.11
132.58,133.11,131.82,133.11,133.12,131.52
133.12,133.13,131.27,131.52,131.54,131.15
131.54,132.41,131.07,131.15,131.15,131.06
131.15,131.54,130.63,131.06,131.06,129.85
131.06,131.29,129.61,129.85,129.84,129.63
129.84,130.79,129.23,129.63,129.63,127.40
129.63,129.94,127.23,127.40,127.40,123.66
127.40,128.00,123.57,123.66,123.66,126.12
123.66,126.19,123.64,126.12,126.09,125.93
126.09,126.22,123.88,125.93,125.93,126.34
125.93,126.76,124.71,126.34,126.34,123.01
126.34,126.50,122.81,123.01,123.01,121.99
123.01,123.80,121.94,121.99,121.99,123.56
121.99,124.01,121.74,123.56,123.56,124.39
123.56,125.01,122.92,124.39,124.36,123.72
124.36,126.06,123.35,123.72,123.68,124.08
123.68,125.25,123.45,124.08,126.95,125.64
126.95,128.19,124.46,125.64,125.63,127.62
125.63,127.70,124.83,127.62,127.62,123.51
127.62,127.62,123.05,123.51,123.51,123.51
123.51,124.91,122.97,123.51,123.52,125.30
123.52,125.36,122.16,125.30,125.31,125.56
125.31,126.21,124.98,125.56,125.56,124.25
125.56,126.09,123.58,124.25,124.23,127.05
124.23,127.20,124.09,127.05,127.05,125.71
127.05,127.48,125.68,125.71,125.78,127.51
125.78,127.60,125.67,127.51,127.51,126.80
127.51,127.53,125.92,126.80,126.80,124.73
126.80,126.93,124.23,124.73,124.72,124.24
124.72,124.72,123.04,124.24,124.24,124.25
124.24,124.69,123.35,124.25,124.25,122.81
124.25,124.52,122.73,122.81,122.81,123.28
122.81,123.89,122.29,123.28,123.28,123.37
123.28,123.42,122.48,123.37,123.37,123.11
123.37,124.20,122.95,123.11,123.00,120.92
123.00,123.00,120.67,120.92,120.92,120.94
120.92,121.08,120.03,120.94,120.94,119.52
120.94,121.67,119.43,119.52,119.52,118.90
119.52,120.21,118.20,118.90,118.90,118.96
118.90,119.40,117.87,118.96,118.96,117.89
118.96,119.19,117.65,117.89,117.89,118.49
117.89,118.60,116.81,118.49,118.49,119.22
118.49,119.58,118.14,119.22,119.22,117.81
119.22,119.98,117.75,117.81,117.82,119.75
117.82,119.92,117.56,119.75,119.77,119.44
119.77,120.64,119.17,119.44,119.51,119.03
119.51,120.17,118.84,119.03,119.03,121.43
119.03,121.61,119.02,121.43,121.43,120.80
121.43,121.88,120.65,120.80,120.80,120.42
120.80,121.77,120.39,120.42,120.42,119.00
120.42,120.61,118.80,119.00,118.98,120.95
118.98,121.11,118.68,120.95,120.97,122.20
120.97,122.58,120.71,122.20,122.20,121.45
122.20,123.10,121.04,121.45,121.45,121.38
121.45,122.06,120.74,121.38,121.38,121.71
121.38,122.17,120.70,121.71,,
